Barcode_i	Barcode_j	Condition1	Condition2	Z_Condition1	Z_Condition2	GI_Condition1	GI_Condition2	Class_Condition1	Class_Condition2	DeltaZ	DeltaGI	DeltaZ_FDR
MUS81	RAD5	NoDrug	BLMC	-29.3489536087833	2.34019928327882	-0.213725046793842	0.0200759226733704	AGGRAVATING	NEUTRAL	-20.7771803051464	-0.233800969467213	3.85422387501058e-09
MPH1	RAD51	NoDrug	BLMC	-4.61365599814909	-15.8590981283281	-0.0495729957154293	-0.325502619140876	NEUTRAL	AGGRAVATING	11.9104218615274	0.275929623425447	0.00311969494173219
RAD5	RAD54	NoDrug	BLMC	-35.9439098207776	-7.78736967765272	-0.258322576309841	-0.0582697085339686	AGGRAVATING	NEUTRAL	-19.2822933910487	-0.200052867775873	3.95243222035825e-08
RAD51	RAD54	NoDrug	BLMC	18.7495931262658	-23.5128177769607	0.100022433421568	-0.207490235508565	ALLEVIATING	AGGRAVATING	29.82170713747	0.307512668930133	5.94303610039585e-17
RAD18	RAD55	NoDrug	BLMC	-22.1676048301599	-5.34734772905049	-0.234789911227328	-0.0485168220245631	AGGRAVATING	NEUTRAL	-13.3563592773856	-0.186273089202765	0.000221804930713651
RAD54	RAD55	NoDrug	BLMC	14.6344871014235	-4.2879102438554	0.0700826388747156	-0.0276279393172637	ALLEVIATING	NEUTRAL	12.1712668777573	0.0977105781919793	0.0023758848295706
MMS1	RAD57	NoDrug	BLMC	0.0895665682270711	-19.6735780807095	0.000893934651839676	-0.374730857219651	NEUTRAL	AGGRAVATING	17.4677474451765	0.375624791871491	2.62467637736251e-06
RAD18	RAD59	NoDrug	BLMC	-31.8096139649642	-1.72234642418442	-0.228679318312027	-0.0132075758825976	AGGRAVATING	NEUTRAL	-20.49923640598	-0.215471742429429	5.54766763563447e-09
RAD5	RAD59	NoDrug	BLMC	-36.8626392227254	-8.10902958035064	-0.237897945777786	-0.0575705381802965	AGGRAVATING	NEUTRAL	-18.7950061426171	-0.180327407597489	8.170768507607e-08
RAD55	RAD59	NoDrug	BLMC	-31.1636445341198	-3.16424096644401	-0.222277648512327	-0.0251665815013488	AGGRAVATING	NEUTRAL	-18.4505433358726	-0.197111067010978	1.31487555076387e-07
CSM3	RAD61	NoDrug	BLMC	-26.232724624579	-3.55818942722677	-0.287166706444996	-0.0301810509536345	AGGRAVATING	NEUTRAL	-18.5569276991846	-0.256985655491362	1.19212648759971e-07
MMS1	RTT101	NoDrug	BLMC	17.6740845255861	-1.3017895198726	0.0977809848366098	-0.0100299942811028	ALLEVIATING	NEUTRAL	11.3660719162526	0.107810979117713	0.00542466137654097
MMS4	RTT101	NoDrug	BLMC	-1.5555878179751	-36.443221047903	-0.00837977601786102	-0.328350893061906	NEUTRAL	AGGRAVATING	30.4807113338276	0.319971117044045	1.46268261726302e-17
MMS4	RTT107	NoDrug	BLMC	-25.6231140715078	-8.32799265240623	-0.230008515385767	-0.0716796135589871	AGGRAVATING	NEUTRAL	-12.7312113581458	-0.15832890182678	0.000460249905587589
RTT101	RTT107	NoDrug	BLMC	-21.536326396704	-6.26560423610383	-0.331012798090292	-0.0436281479658323	AGGRAVATING	NEUTRAL	-17.0315313167983	-0.28738465012446	1.42370940110358e-06
MUS81	SGS1	NoDrug	BLMC	-18.4176720578535	-10.9253111529708	-0.500771113551526	-0.133156039539473	AGGRAVATING	NEUTRAL	-12.3375779407823	-0.367615074012052	0.000716493195010452
RTT101	SGS1	NoDrug	BLMC	-29.0726977522868	-4.94675117432096	-0.219253693487756	-0.0320245175126811	AGGRAVATING	NEUTRAL	-18.8376163477541	-0.187229175975075	7.96440938091173e-08
MMS4	SHU1	NoDrug	BLMC	-2.3187409687814	-25.1936255337176	-0.0113347011449049	-0.215011209680164	NEUTRAL	AGGRAVATING	20.7089939589678	0.203676508535259	1.45844356429958e-08
MUS81	SHU1	NoDrug	BLMC	-2.42168636200758	-38.8600658745798	-0.0122130897429224	-0.437432994109936	NEUTRAL	AGGRAVATING	34.473389444269	0.425219904367014	2.22145921382757e-22
CSM2	SLX4	NoDrug	BLMC	-1.21105779392499	-18.0326389079589	-0.00719722516247983	-0.241729556339252	NEUTRAL	AGGRAVATING	15.9943994672506	0.234532331176772	2.13897991496111e-05
PSY3	SLX4	NoDrug	BLMC	0.183352440192815	-16.8437919751737	0.00121165769303805	-0.249688373831194	NEUTRAL	AGGRAVATING	15.4589882132568	0.250900031524232	4.51579534104141e-05
SHU1	SLX4	NoDrug	BLMC	-1.8651664366151	-16.9382324148675	-0.0106783891006974	-0.220926783719903	NEUTRAL	AGGRAVATING	14.7601960515487	0.210248394619205	0.000113120459250574
SHU2	SLX4	NoDrug	BLMC	-0.38632524343847	-23.0069802335787	-0.00264997856994168	-0.391009951396531	NEUTRAL	AGGRAVATING	21.1901977545429	0.38835997282659	6.6251620265127e-09
MPH1	SRS2	NoDrug	BLMC	-22.7837412753827	1.6603206166511	-0.331967094789529	0.0150335990608685	AGGRAVATING	NEUTRAL	-20.2278082226003	-0.347000693850398	7.51801808420519e-09
RTT101	SRS2	NoDrug	BLMC	-36.951771983919	-3.50583661541992	-0.302256694532408	-0.021820324339913	AGGRAVATING	NEUTRAL	-27.2838988533493	-0.280436370192495	3.70967095922963e-15
RTT107	SRS2	NoDrug	BLMC	-40.3637825215212	-8.75614921541448	-0.31354666674145	-0.057250001347301	AGGRAVATING	NEUTRAL	-25.2425113772801	-0.256296665394149	3.8305406076508e-13
CLA4	CSM2	NoDrug	HYDX	4.64340828391983	-19.7467293933708	0.0207287085032291	-0.898157748607578	NEUTRAL	AGGRAVATING	20.1058604154107	0.918886457110807	1.73488224977354e-12
CSM3	MPH1	NoDrug	HYDX	2.56916121295477	11.9839142075401	0.0169659123192036	0.131276917736164	NEUTRAL	ALLEVIATING	-8.93687591959987	-0.11431100541696	0.00574389077758612
MMS1	MPH1	NoDrug	HYDX	-2.4239571181201	9.19117337721587	-0.0269126370496839	0.133778662824387	NEUTRAL	ALLEVIATING	-8.77789086297814	-0.160691299874071	0.00680788366517383
MMS4	MPH1	NoDrug	HYDX	-17.1126036504341	5.80743073476274	-0.248844955509836	0.09309688324875	AGGRAVATING	NEUTRAL	-15.7988356807185	-0.341941838758586	7.05839055482873e-08
MPH1	MUS81	NoDrug	HYDX	-13.3960012870882	2.80282600010107	-0.292895143261824	0.0529801746607434	AGGRAVATING	NEUTRAL	-11.9669872504892	-0.345875317922567	8.45125518692766e-05
CLA4	RAD18	NoDrug	HYDX	-35.5807121176319	5.71016412791013	-0.231423876950831	0.0469771743914421	AGGRAVATING	NEUTRAL	-26.5460577258007	-0.278401051342273	1.58439272477907e-20
CSM3	RAD18	NoDrug	HYDX	-27.7379110857315	5.71296123446611	-0.24808896688633	0.0515210092435803	AGGRAVATING	NEUTRAL	-23.5887791334931	-0.29960997612991	1.69991493553621e-16
MMS1	RAD18	NoDrug	HYDX	-4.95535620856579	-16.7211518946369	-0.038059676450164	-0.252986965505708	NEUTRAL	AGGRAVATING	12.6669151475158	0.214927289055544	2.05104836317167e-05
MMS4	RAD18	NoDrug	HYDX	-29.0480501289908	-5.62271871568646	-0.229918876883874	-0.0548062229485338	AGGRAVATING	NEUTRAL	-13.9462873168106	-0.17511265393534	2.9677350224997e-06
MUS81	RAD18	NoDrug	HYDX	-21.4174198436718	9.54080357482874	-0.206999363096515	0.0973067298029681	AGGRAVATING	ALLEVIATING	-21.6571793083849	-0.304306092899483	4.77414494169527e-14
PSY3	RAD18	NoDrug	HYDX	0.93524321410521	-20.1845299993139	0.00745406755373585	-0.284071471979373	NEUTRAL	AGGRAVATING	18.0244921767819	0.291525539533109	2.94348178510776e-10
CSM2	RAD5	NoDrug	HYDX	-2.47272753989853	-22.1531512944235	-0.0181544860831256	-0.299535554782944	NEUTRAL	AGGRAVATING	18.2883103995017	0.281381068699819	1.57427863170954e-10
CSM3	RAD5	NoDrug	HYDX	-38.818276059533	-1.81195307128025	-0.243592727942702	-0.0138379737113046	AGGRAVATING	NEUTRAL	-23.2440146132392	-0.229754754231397	4.6720250685465e-16
MUS81	RAD5	NoDrug	HYDX	-29.3489536087833	8.87611104913081	-0.213725046793842	0.0787167173232323	AGGRAVATING	ALLEVIATING	-25.4848300700882	-0.292441764117075	4.20016969065536e-19
RAD5	RAD54	NoDrug	HYDX	-35.9439098207776	-2.15755263374869	-0.258322576309841	-0.0172435258030183	AGGRAVATING	NEUTRAL	-22.4295765707574	-0.241079050506823	5.03242328036422e-15
MUS81	RAD55	NoDrug	HYDX	1.18528616462809	-19.6437598100597	0.00825523493305647	-0.330125373553112	NEUTRAL	AGGRAVATING	18.6008664191191	0.338380608486168	7.46438660098064e-11
RAD18	RAD55	NoDrug	HYDX	-22.1676048301599	4.95757048289094	-0.234789911227328	0.0467254683839968	AGGRAVATING	NEUTRAL	-19.8558951545763	-0.281515379611325	5.33894383082159e-12
RAD5	RAD55	NoDrug	HYDX	-38.180669294013	-2.67975118735765	-0.328375817080603	-0.0208831355791542	AGGRAVATING	NEUTRAL	-26.4942278668664	-0.307492681501449	1.59105508476259e-20
RAD54	RAD55	NoDrug	HYDX	14.6344871014235	0.29280626173422	0.0700826388747156	0.00192493609248861	ALLEVIATING	NEUTRAL	8.37999003480213	0.068157702782227	0.00831266529402849
PSY3	RAD57	NoDrug	HYDX	1.82343739830497	-17.7528576342293	0.0217537923571361	-0.301907515937246	NEUTRAL	AGGRAVATING	15.5805318739543	0.323661308294382	7.05839055482873e-08
CSM2	RAD59	NoDrug	HYDX	1.19228985588023	-10.8418733106818	0.00623881839199179	-0.968988146087616	NEUTRAL	AGGRAVATING	10.8930251141972	0.975226964479608	0.000306868616400566
RAD18	RAD59	NoDrug	HYDX	-31.8096139649642	2.36716471455235	-0.228679318312027	0.0196386124733104	AGGRAVATING	NEUTRAL	-22.6202386166585	-0.248317930785337	3.02042288234757e-15
RAD5	RAD59	NoDrug	HYDX	-36.8626392227254	-4.99777655411898	-0.237897945777786	-0.0377962769205462	AGGRAVATING	NEUTRAL	-20.12698312763	-0.20010166885724	2.80197038501314e-12
RAD55	RAD59	NoDrug	HYDX	-31.1636445341198	-3.05708137748666	-0.222277648512327	-0.0237779539969136	AGGRAVATING	NEUTRAL	-18.8093442775873	-0.198499694515413	7.46438660098064e-11
CSM3	RAD61	NoDrug	HYDX	-26.232724624579	1.5498553780773	-0.287166706444996	0.0149668742248856	AGGRAVATING	NEUTRAL	-20.6974297553794	-0.302133580669882	6.35496555946457e-13
CLA4	RTT101	NoDrug	HYDX	-8.76727918326162	-31.7632014565588	-0.0466669317804599	-0.361086144018612	NEUTRAL	AGGRAVATING	25.0483017454762	0.314419212238152	8.05498453522819e-19
CSM2	RTT101	NoDrug	HYDX	-0.67859292683195	-11.4323456697251	-0.00310453312662001	-0.228089033130837	NEUTRAL	AGGRAVATING	10.9914655869919	0.224984500004217	0.000268245786980349
MMS1	RTT101	NoDrug	HYDX	17.6740845255861	1.47643546171007	0.0977809848366098	0.0121488302063088	ALLEVIATING	NEUTRAL	8.63624131515717	0.085632154630301	0.00631743729688279
MMS4	RTT101	NoDrug	HYDX	-1.5555878179751	-30.4583948336695	-0.00837977601786102	-0.288847156731093	NEUTRAL	AGGRAVATING	25.7155686691946	0.280467380713232	1.01886777224498e-19
PSY3	RTT107	NoDrug	HYDX	-1.74233265272532	-24.556961647387	-0.00918079123588707	-0.255589237974867	NEUTRAL	AGGRAVATING	21.122221487947	0.24640844673898	1.08067560400266e-13
RAD51	RTT107	NoDrug	HYDX	-17.2484660898196	-2.92246517799449	-0.242600594759088	-0.0288659556186322	AGGRAVATING	NEUTRAL	-12.4359775812629	-0.213734639140456	4.2701928161634e-05
RAD57	RTT107	NoDrug	HYDX	0.12637709976604	-17.5125656270667	0.00114773162266429	-0.235617646800589	NEUTRAL	AGGRAVATING	14.585866285713	0.236765378423253	5.5942842306417e-07
RTT101	RTT107	NoDrug	HYDX	-21.536326396704	-0.00689017892875111	-0.331012798090292	-4.87955724131606e-05	AGGRAVATING	NEUTRAL	-19.5570001292658	-0.330964002517879	1.14182153012497e-11
CSM3	SGS1	NoDrug	HYDX	-37.9353801713915	-2.47351805693504	-0.294464470069381	-0.0161704456674342	AGGRAVATING	NEUTRAL	-27.4223605914769	-0.278294024401947	8.01013259904448e-22
MUS81	SGS1	NoDrug	HYDX	-18.4176720578535	-11.3535773608816	-0.500771113551526	-0.180461960148063	AGGRAVATING	NEUTRAL	-10.1702236572651	-0.320309153403463	0.00118481505772661
RTT101	SGS1	NoDrug	HYDX	-29.0726977522868	-1.07294425217349	-0.219253693487756	-0.00687426065781671	AGGRAVATING	NEUTRAL	-21.4619115697541	-0.212379432829939	7.94349424919902e-14
RAD5	SHU1	NoDrug	HYDX	-1.06589290249839	-13.86444004873	-0.00773887880067525	-0.241882449062011	NEUTRAL	AGGRAVATING	12.3907011562111	0.234143570261336	3.26468542238552e-05
MMS4	SHU2	NoDrug	HYDX	3.02484652055419	-18.2793728056211	0.0163349804546138	-0.187751889576581	NEUTRAL	AGGRAVATING	17.5870747975223	0.204086870031194	8.35718396525332e-10
MPH1	SHU2	NoDrug	HYDX	-11.2382786561099	3.06353819451219	-0.0820622903688637	0.0352752574533702	AGGRAVATING	NEUTRAL	-8.60581573226288	-0.117337547822234	0.00831266529402849
RAD54	SLX4	NoDrug	HYDX	-0.125013378559302	-18.663051645708	-0.000696521108175151	-0.247066704237011	NEUTRAL	AGGRAVATING	17.1531680883496	0.246370183128836	2.29725801923681e-09
RAD55	SLX4	NoDrug	HYDX	-2.71314611231624	-21.4587997432693	-0.0173863536436267	-0.481754283374892	NEUTRAL	AGGRAVATING	19.8899455336163	0.464367929731266	2.84781641937688e-12
RAD57	SLX4	NoDrug	HYDX	1.76021182960634	-16.1644926300977	0.022285091450126	-0.656489021884128	NEUTRAL	AGGRAVATING	15.9559007033024	0.678774113334254	3.28353612221347e-08
CSM3	SRS2	NoDrug	HYDX	-46.1501859571686	1.1733422087808	-0.366593957837898	0.00763313881962884	AGGRAVATING	NEUTRAL	-36.447954183921	-0.374227096657526	3.63922128482756e-38
MMS1	SRS2	NoDrug	HYDX	-12.9142834940152	5.23775074074893	-0.0736353855970682	0.0386009971961138	AGGRAVATING	NEUTRAL	-12.045150572676	-0.112236382793182	7.75510351440562e-05
MMS4	SRS2	NoDrug	HYDX	-22.5253741279032	-2.30231988007352	-0.116901491378437	-0.0164393391765366	AGGRAVATING	NEUTRAL	-11.3810745232537	-0.100462152201901	0.000211336519190224
MPH1	SRS2	NoDrug	HYDX	-22.7837412753827	9.80389038116234	-0.331967094789529	0.0991714122177002	AGGRAVATING	ALLEVIATING	-24.3066155402409	-0.431138507007229	1.80665395646081e-17
MUS81	SRS2	NoDrug	HYDX	-21.2615981024641	5.80378758244719	-0.120157978108633	0.0468813478522352	AGGRAVATING	NEUTRAL	-16.943869444961	-0.167039325960868	6.00799000479843e-09
RTT101	SRS2	NoDrug	HYDX	-36.951771983919	2.2077042677667	-0.302256694532408	0.0144644770191679	AGGRAVATING	NEUTRAL	-30.2208769615022	-0.316721171551576	1.91044950057044e-26
RTT107	SRS2	NoDrug	HYDX	-40.3637825215212	1.89829345651034	-0.31354666674145	0.0128011987807259	AGGRAVATING	NEUTRAL	-31.7250545529394	-0.326347865522175	5.21845885856808e-29
CLA4	CSM2	NoDrug	DXRB	4.64340828391983	-36.0633042577251	0.0207287085032291	-0.612977300682459	NEUTRAL	AGGRAVATING	36.0598975119305	0.633706009185688	3.24781728996415e-45
CLA4	MAG1	NoDrug	DXRB	4.99941943292297	-8.85690163345195	0.028143726671832	-0.82792789304085	NEUTRAL	AGGRAVATING	9.1414127732442	0.856071619712682	0.000958716273940407
CLA4	MMS1	NoDrug	DXRB	-8.65330298257266	5.93270691140849	-0.0562521350888717	0.0603513243978813	AGGRAVATING	NEUTRAL	-9.65873435561763	-0.116603459486753	0.000872273096732804
CSM2	MMS4	NoDrug	DXRB	-2.08112130219526	-19.4478782223152	-0.0103498040445789	-0.160716237676715	NEUTRAL	AGGRAVATING	15.5901435834794	0.150366433632136	4.0481274223056e-09
MMS1	MPH1	NoDrug	DXRB	-2.4239571181201	8.08089330056261	-0.0269126370496839	0.120676080140745	NEUTRAL	ALLEVIATING	-7.93119709731288	-0.147588717190429	0.00799524126833469
MMS4	MPH1	NoDrug	DXRB	-17.1126036504341	1.03165138040717	-0.248844955509836	0.0159551610643281	AGGRAVATING	NEUTRAL	-12.4738600020965	-0.264800116574164	7.16311310011681e-06
CSM3	MUS81	NoDrug	DXRB	-0.415352384783038	8.46982158795969	-0.00238673638288443	0.0960989665667632	NEUTRAL	ALLEVIATING	-7.74368303483211	-0.0984857029496477	0.00991078128459631
MMS1	MUS81	NoDrug	DXRB	-5.27991217476725	10.2479698323283	-0.0468427340853478	0.154309101083359	NEUTRAL	ALLEVIATING	-11.509633138962	-0.201151835168707	4.43344148828978e-05
MPH1	MUS81	NoDrug	DXRB	-13.3960012870882	5.26075915048494	-0.292895143261824	0.101613215271741	AGGRAVATING	NEUTRAL	-13.5225230055004	-0.394508358533564	9.71452801129776e-07
CLA4	RAD18	NoDrug	DXRB	-35.5807121176319	-4.05462165857719	-0.231423876950831	-0.032211822980999	AGGRAVATING	NEUTRAL	-19.4024169051339	-0.199212053969832	5.96863876763885e-13
CSM3	RAD18	NoDrug	DXRB	-27.7379110857315	-4.37578795279485	-0.24808896688633	-0.0385627042349646	AGGRAVATING	NEUTRAL	-16.6869616951861	-0.209526262651365	8.36020465604543e-10
MUS81	RAD18	NoDrug	DXRB	-21.4174198436718	4.98729716971362	-0.206999363096515	0.0596461291084096	AGGRAVATING	NEUTRAL	-17.3408204320433	-0.266645492204924	1.65287826316069e-10
MMS4	RAD5	NoDrug	DXRB	-32.8398269787873	-7.87735859370527	-0.208208912891021	-0.0717177645168516	AGGRAVATING	NEUTRAL	-12.3027213680706	-0.13649114837417	9.79874855640337e-06
MUS81	RAD5	NoDrug	DXRB	-29.3489536087833	9.47637240697775	-0.213725046793842	0.0975618369542915	AGGRAVATING	ALLEVIATING	-24.6848608666105	-0.311286883748134	1.71730753880176e-20
CLA4	RAD54	NoDrug	DXRB	3.46940214135671	12.8985327871083	0.0159332817967647	0.103823308767708	NEUTRAL	ALLEVIATING	-9.48396915603427	-0.0878900269709436	0.00109857780506341
CSM3	RAD54	NoDrug	DXRB	2.87585654008532	13.7841858288129	0.0126988454365452	0.101045849836736	NEUTRAL	ALLEVIATING	-10.3236073347364	-0.0883470044001906	0.000330641219115503
MMS1	RAD54	NoDrug	DXRB	0.0238291691341583	11.7599316623661	0.00013926859210183	0.111188387986273	NEUTRAL	ALLEVIATING	-9.99057391049518	-0.111049119394172	0.000534242694254481
MMS4	RAD54	NoDrug	DXRB	5.64225234574982	17.7405658356748	0.0277901007140872	0.15064295241213	NEUTRAL	ALLEVIATING	-12.5149333398896	-0.122852851698043	6.80902608150266e-06
MUS81	RAD54	NoDrug	DXRB	-0.486106188086158	11.5081617292727	-0.00277114691105943	0.134294068924061	NEUTRAL	ALLEVIATING	-10.5536500768978	-0.13706521583512	0.000228903351442341
CLA4	RAD55	NoDrug	DXRB	3.69205782550683	11.4720161893198	0.0212094789611742	0.117518152645759	NEUTRAL	ALLEVIATING	-8.20017758067839	-0.0963086736845852	0.00584808258340595
CSM2	RAD55	NoDrug	DXRB	-2.99203389466161	-19.9101191748021	-0.0142804661407214	-0.215218454365682	NEUTRAL	AGGRAVATING	17.0051368135408	0.200937988224961	1.34613521832048e-10
CSM3	RAD55	NoDrug	DXRB	-0.920785321053148	9.04452992690143	-0.00513252949770436	0.0840442084253664	NEUTRAL	ALLEVIATING	-8.22975290798907	-0.0891767379230708	0.00582565803598188
MMS1	RAD55	NoDrug	DXRB	1.86310416997874	10.6261513260583	0.012984177246433	0.125736036802526	NEUTRAL	ALLEVIATING	-8.2105922839986	-0.112751859556093	0.00584808258340595
RAD18	RAD55	NoDrug	DXRB	-22.1676048301599	-2.54872518248273	-0.234789911227328	-0.029514084654168	AGGRAVATING	NEUTRAL	-13.0805587667532	-0.20527582657316	2.33372704645735e-06
RAD5	RAD55	NoDrug	DXRB	-38.180669294013	-5.92349741687296	-0.328375817080603	-0.0565628671801212	AGGRAVATING	NEUTRAL	-21.1509095554253	-0.271812949900482	2.86460719508945e-15
MMS4	RAD57	NoDrug	DXRB	2.26183866610897	10.0694246528995	0.0220464803471104	0.250723000684251	NEUTRAL	ALLEVIATING	-8.55208352411118	-0.228676520337141	0.00392161249793212
RAD18	RAD59	NoDrug	DXRB	-31.8096139649642	-0.203852729100033	-0.228679318312027	-0.00175017210988394	AGGRAVATING	NEUTRAL	-20.2654029424126	-0.226929146202143	4.49061950385058e-14
RAD5	RAD59	NoDrug	DXRB	-36.8626392227254	-4.60088540448868	-0.237897945777786	-0.0389610233333433	AGGRAVATING	NEUTRAL	-18.6847481790734	-0.198936922444442	4.66940045818809e-12
CLA4	RAD61	NoDrug	DXRB	-4.27586727552279	-11.7384750065834	-0.0346134270702979	-0.436193716426324	NEUTRAL	AGGRAVATING	10.5593320507666	0.401580289356026	0.000106389431684607
CSM3	RAD61	NoDrug	DXRB	-26.232724624579	-7.10814143251779	-0.287166706444996	-0.0841828621454044	AGGRAVATING	NEUTRAL	-12.58622873955	-0.202983844299592	6.08982227196577e-06
CLA4	RTT101	NoDrug	DXRB	-8.76727918326162	-18.5047383269679	-0.0466669317804599	-0.259386579848995	NEUTRAL	AGGRAVATING	14.1870607673436	0.212719648068535	9.28052525035664e-08
CSM2	RTT101	NoDrug	DXRB	-0.67859292683195	-13.5235031868733	-0.00310453312662001	-0.210149370962204	NEUTRAL	AGGRAVATING	12.7813165195565	0.207044837835584	1.7821907050664e-06
MUS81	RTT101	NoDrug	DXRB	1.26416065640693	10.3735803571893	0.00766389124361894	0.123324026468546	NEUTRAL	ALLEVIATING	-8.66704129439602	-0.115660135224927	0.00339063001969818
RAD59	RTT101	NoDrug	DXRB	-2.88375878361626	-26.9625799754653	-0.0155137851259135	-0.360737432477283	NEUTRAL	AGGRAVATING	23.9401786930957	0.34522364735137	3.72799704517318e-20
CSM2	RTT107	NoDrug	DXRB	0.299468816795418	-25.5901534958261	0.00138761768909797	-0.287440797252892	NEUTRAL	AGGRAVATING	23.7705781122297	0.28882841494199	5.3987550052097e-20
MMS4	RTT107	NoDrug	DXRB	-25.6231140715078	-0.0327076497287841	-0.230008515385767	-0.000374438052559112	AGGRAVATING	NEUTRAL	-15.7848635088136	-0.229634077333208	7.17435784464768e-09
RAD5	RTT107	NoDrug	DXRB	-15.3911650602968	-0.293187037002244	-0.0777930619401827	-0.00243376022027381	AGGRAVATING	NEUTRAL	-7.75400112372054	-0.0753593017199089	0.00991078128459631
RAD51	RTT107	NoDrug	DXRB	-17.2484660898196	0.146951642505904	-0.242600594759088	0.00196306523841352	AGGRAVATING	NEUTRAL	-12.6077581960754	-0.244563659997502	6.0352013628243e-06
RAD54	RTT107	NoDrug	DXRB	1.78937957031463	10.8471490295581	0.00924589545166953	0.103020052935907	NEUTRAL	ALLEVIATING	-8.67312823626498	-0.0937741574842377	0.00339063001969818
RTT101	SGS1	NoDrug	DXRB	-29.0726977522868	-3.88331895030757	-0.219253693487756	-0.0323738971145914	AGGRAVATING	NEUTRAL	-16.6238509783235	-0.186879796373164	9.19279609395235e-10
RAD5	SHU1	NoDrug	DXRB	-1.06589290249839	-15.9246536098588	-0.00773887880067525	-0.240055890068548	NEUTRAL	AGGRAVATING	13.8847290077362	0.232317011267873	1.7970636818444e-07
MPH1	SHU2	NoDrug	DXRB	-11.2382786561099	5.43805444341352	-0.0820622903688637	0.0506082230309006	AGGRAVATING	NEUTRAL	-11.2156248562028	-0.132670513399764	7.43210206943078e-05
RAD54	SHU2	NoDrug	DXRB	1.63558962903786	-17.9174597133808	0.00803572208128978	-0.162188975566116	NEUTRAL	AGGRAVATING	16.5276958492473	0.170224697647406	4.20015431542685e-10
MMS1	SLX4	NoDrug	DXRB	-5.31098284321804	-18.5444488282577	-0.0353751547662899	-0.300688474224563	NEUTRAL	AGGRAVATING	15.1354583207202	0.265313319458273	1.13672742058322e-08
RAD55	SLX4	NoDrug	DXRB	-2.71314611231624	-18.6112810822841	-0.0173863536436267	-0.398541455818584	NEUTRAL	AGGRAVATING	17.0522026474586	0.381155102174957	1.31064950327241e-10
MAG1	SRS2	NoDrug	DXRB	-2.07237293282725	-10.8564789566367	-0.00969492062174877	-0.0801008324452521	NEUTRAL	AGGRAVATING	8.05902871338706	0.0704059118235033	0.00412823289585627
