Barcode_x	Barcode_y	C_xy.HetDipl	C_xy.NoDrug	C_xy.DMSO	C_xy.MMS	C_xy.4NQO	C_xy.BLMC	C_xy.ZEOC	C_xy.HYDX	C_xy.DXRB	C_xy.CMPT	C_xy.CSPL	Chromosomal_distance_bp	Remove_by_Chromosomal_distance_or_SameGene	Type_of_gene_x	Type_of_gene_y	SOJ_E_NoMMS	SOJ_E_MMS	SOJ_Class_NoMMS	SOJ_Class_MMS
PSY3_donor_1	PSY3_recipient_1	1092	17	16	8	14	23	25	24	17	19	21	0	YES	DNA_repair	DNA_repair	NA	NA	NA	NA
PSY3_donor_1	PSY3_recipient_2	2964	22	19	10	18	34	39	36	25	24	24	0	YES	DNA_repair	DNA_repair	NA	NA	NA	NA
PSY3_donor_1	RAD18_recipient_1	152	87	73	32	0	41	35	0	131	116	93	NA	no	DNA_repair	DNA_repair	-0.026991	0.010341	NEUTRAL	NEUTRAL
PSY3_donor_1	RAD18_recipient_2	1401	688	648	252	25	813	545	182	703	1017	526	NA	no	DNA_repair	DNA_repair	-0.026991	0.010341	NEUTRAL	NEUTRAL
PSY3_donor_1	RAD51_recipient_1	373	143	145	117	139	236	178	223	119	125	147	NA	no	DNA_repair	DNA_repair	-0.053323	0.014382	NEUTRAL	NEUTRAL
PSY3_donor_1	RAD52_recipient_1	300	91	82	46	5	94	86	143	94	97	123	NA	no	DNA_repair	DNA_repair	0.00032	0.003662	NEUTRAL	NEUTRAL
PSY3_donor_1	RAD54_recipient_1	381	146	131	83	63	203	128	247	73	52	129	NA	no	DNA_repair	DNA_repair	-0.003461	0.141709	NEUTRAL	ALLEVIATING
PSY3_donor_1	RAD54_recipient_2	1571	524	535	376	526	928	853	896	232	282	560	NA	no	DNA_repair	DNA_repair	-0.003461	0.141709	NEUTRAL	ALLEVIATING
PSY3_donor_1	RAD55_recipient_1	358	114	109	69	136	212	185	219	117	65	116	NA	no	DNA_repair	DNA_repair	-0.0063	0.073991	NEUTRAL	ALLEVIATING
PSY3_donor_1	CSM2_recipient_1	837	1345	1190	700	1015	1810	1918	1892	1417	1308	1316	NA	no	DNA_repair	DNA_repair	0.010588	0.115853	NEUTRAL	ALLEVIATING
PSY3_donor_1	RAD57_recipient_1	972	465	413	174	358	724	169	184	288	242	452	NA	no	DNA_repair	DNA_repair	-0.031662	0.074994	NEUTRAL	ALLEVIATING
PSY3_donor_1	RAD59_recipient_1	3399	3243	2991	1558	2929	2509	2877	2434	3627	660	3342	NA	no	DNA_repair	DNA_repair	-0.008418	-0.014876	NEUTRAL	NEUTRAL
PSY3_donor_1	RAD5_recipient_1	672	483	453	200	20	407	351	377	367	380	313	664326	no	DNA_repair	DNA_repair	-0.047156	0.031883	AGGRAVATING	ALLEVIATING
PSY3_donor_1	RAD5_recipient_2	3797	2525	2285	800	80	3156	2474	2951	2735	2832	2546	664326	no	DNA_repair	DNA_repair	-0.047156	0.031883	AGGRAVATING	ALLEVIATING
PSY3_donor_1	RAD61_recipient_1	555	556	508	335	481	495	809	464	608	0	630	NA	no	DNA_repair	DNA_repair	-0.003203	0.005985	NEUTRAL	NEUTRAL
PSY3_donor_1	RTT101_recipient_1	479	164	127	87	109	359	397	393	214	146	305	NA	no	DNA_repair	DNA_repair	-0.01921	0.00427	NEUTRAL	NEUTRAL
PSY3_donor_1	RTT101_recipient_2	282	105	65	55	54	333	442	339	60	0	245	NA	no	DNA_repair	DNA_repair	-0.01921	0.00427	NEUTRAL	NEUTRAL
PSY3_donor_1	RTT107_recipient_1	398	173	172	10	200	290	431	0	117	57	330	NA	no	DNA_repair	DNA_repair	-0.025183	-0.099275	NEUTRAL	AGGRAVATING
PSY3_donor_1	SGS1_recipient_1	1146	920	943	495	698	975	1019	832	751	357	580	NA	no	DNA_repair	DNA_repair	0.11078	0.210915	ALLEVIATING	ALLEVIATING
PSY3_donor_1	SHU1_recipient_1	1173	1595	1650	1060	1120	2054	2126	1908	1777	1706	1708	NA	no	DNA_repair	DNA_repair	-0.024425	0.095097	NEUTRAL	ALLEVIATING
PSY3_donor_1	CSM2_recipient_2	1925	4270	3635	1885	3285	3606	4084	4329	4181	3585	4383	NA	no	DNA_repair	DNA_repair	0.010588	0.115853	NEUTRAL	ALLEVIATING
PSY3_donor_1	SHU1_recipient_2	1160	1855	1965	1015	1495	2083	2465	2084	1830	1753	1840	NA	no	DNA_repair	DNA_repair	-0.024425	0.095097	NEUTRAL	ALLEVIATING
PSY3_donor_1	SHU2_recipient_1	1339	1205	1250	890	1025	1745	1940	1982	1479	1563	1580	NA	no	DNA_repair	DNA_repair	-0.006561	0.106808	NEUTRAL	ALLEVIATING
PSY3_donor_1	SHU2_recipient_2	2274	2775	3090	2025	2645	3644	3843	3877	3089	3133	3273	NA	no	DNA_repair	DNA_repair	-0.006561	0.106808	NEUTRAL	ALLEVIATING
PSY3_donor_1	SLX4_recipient_1	1285	1310	1270	285	655	166	202	893	909	601	1073	457299	no	DNA_repair	DNA_repair	-0.012712	-0.115031	NEUTRAL	AGGRAVATING
PSY3_donor_1	SRS2_recipient_1	954	957	802	518	789	622	1039	590	938	469	1098	NA	no	DNA_repair	DNA_repair	0.013633	0.097493	NEUTRAL	ALLEVIATING
PSY3_donor_1	SRS2_recipient_2	1634	1978	1827	1119	1519	1485	2660	1183	2048	1147	1736	NA	no	DNA_repair	DNA_repair	0.013633	0.097493	NEUTRAL	ALLEVIATING
PSY3_donor_1	YBR259W_recipient_1	3555	4224	3891	4103	4317	3444	3728	4170	4227	4683	3979	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_1	YCL047C_recipient_1	1016	649	617	526	597	516	558	469	636	718	599	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_1	YDL027C_recipient_1	1231	1200	1145	889	1172	1135	1175	1219	1431	1432	1324	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_1	YDL027C_recipient_2	2601	2438	2339	1866	2540	1979	2119	1577	2524	2772	2385	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_1	CSM3_recipient_1	1245	401	440	266	322	723	585	668	386	335	492	NA	no	DNA_repair	DNA_repair	-0.009143	0.031175	NEUTRAL	NEUTRAL
PSY3_donor_1	YFR057W_recipient_1	3235	2829	2765	2402	2943	2044	2588	2391	3056	3490	2725	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_1	YKR011C_recipient_1	1280	1914	1764	1563	2032	1564	1939	1535	2013	1682	1746	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_1	YKR011C_recipient_2	1373	1408	1341	1202	1418	1234	1290	1152	1610	1650	1274	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_1	YLR179C_recipient_1	1255	1554	1870	1533	2001	1340	1033	1334	1705	1694	1554	358113	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_1	YLR179C_recipient_2	1843	2125	1918	1748	1978	1699	1754	1793	2123	2268	2057	358113	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_1	YLR356W_recipient_1	2984	685	785	695	770	1042	1107	1326	756	763	765	31912	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_1	YLR356W_recipient_2	1867	633	467	270	531	805	402	650	855	717	836	31912	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_1	CSM3_recipient_2	376	118	177	110	122	288	138	158	104	79	126	NA	no	DNA_repair	DNA_repair	-0.009143	0.031175	NEUTRAL	NEUTRAL
PSY3_donor_1	FLO8_recipient_1	1408	1246	1176	1029	1200	1320	1360	1222	1196	1657	1221	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_1	FLO8_recipient_2	1017	1249	1256	1224	1492	779	1034	1049	1098	1458	1050	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_1	GAL2_recipient_2	1432	1918	1801	1612	1942	1672	1759	1567	1989	2669	2165	580890	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_2	APT2_recipient_1	64635	46187	41450	35095	46044	53160	55931	47361	50150	56221	49401	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_2	GAL2_recipient_1	38104	42329	40391	32876	42364	40437	35970	39601	44220	48166	42477	580890	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_2	HO_recipient_1	64532	92997	88979	69425	100507	68000	106877	72309	85365	88510	83434	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_2	HO_recipient_2	81423	97365	105863	85113	119106	75819	101581	75080	98691	120591	105155	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_2	MAG1_recipient_1	7662	7265	6115	690	5860	4862	5794	5387	6486	5819	5761	NA	no	DNA_repair	DNA_repair	0.014564	-0.153914	NEUTRAL	AGGRAVATING
PSY3_donor_2	MAL13_recipient_1	55707	44006	41155	41958	45263	53674	51850	50026	56011	53690	44403	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_2	MMS1_recipient_1	8672	3060	2615	955	5030	7458	8203	7380	4289	2448	7978	NA	no	DNA_repair	DNA_repair	-0.0255	-0.020355	NEUTRAL	NEUTRAL
PSY3_donor_2	MMS4_recipient_1	22666	19803	19572	12513	18016	24494	21035	19162	14914	10762	18662	NA	no	DNA_repair	DNA_repair	-0.008123	0.050237	NEUTRAL	ALLEVIATING
PSY3_donor_2	MPH1_recipient_1	12043	8581	8365	6162	8268	7822	13315	6165	9110	14731	9381	NA	no	DNA_repair	DNA_repair	-0.04872	0.051748	AGGRAVATING	ALLEVIATING
PSY3_donor_2	MUS81_recipient_1	7798	5271	5255	3388	4048	7099	5682	4439	2544	120	4825	NA	no	DNA_repair	DNA_repair	0.003767	0.105445	NEUTRAL	ALLEVIATING
PSY3_donor_2	NGL3_recipient_1	269316	290648	287678	241679	355971	259060	235151	256840	281940	279420	283569	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_2	CLA4_recipient_1	23350	11624	11226	3040	11763	11344	9515	9602	8455	5374	8034	NA	no	DNA_repair	DNA_repair	0.029901	-0.093502	NEUTRAL	AGGRAVATING
PSY3_donor_2	NGL3_recipient_2	57471	83583	75138	62181	83708	63549	71237	72864	78945	76182	76318	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_2	PSY3_recipient_1	36953	561	508	285	494	760	929	796	613	598	603	0	YES	DNA_repair	DNA_repair	NA	NA	NA	NA
PSY3_donor_2	PSY3_recipient_2	93543	684	619	330	620	1075	1252	1172	728	759	780	0	YES	DNA_repair	DNA_repair	NA	NA	NA	NA
PSY3_donor_2	RAD18_recipient_1	8502	4416	3904	1476	185	4591	3960	474	4833	5612	4076	NA	no	DNA_repair	DNA_repair	-0.026991	0.010341	NEUTRAL	NEUTRAL
PSY3_donor_2	RAD18_recipient_2	35727	26562	24074	7601	1015	27927	27307	7242	28549	34938	24025	NA	no	DNA_repair	DNA_repair	-0.026991	0.010341	NEUTRAL	NEUTRAL
PSY3_donor_2	RAD51_recipient_1	10129	4475	4103	3554	3936	7615	5544	6988	3888	3869	4720	NA	no	DNA_repair	DNA_repair	-0.053323	0.014382	NEUTRAL	NEUTRAL
PSY3_donor_2	RAD52_recipient_1	6966	2442	2308	1595	250	2106	1998	5147	2304	2405	2991	NA	no	DNA_repair	DNA_repair	0.00032	0.003662	NEUTRAL	NEUTRAL
PSY3_donor_2	RAD54_recipient_1	9254	3919	3913	2751	3111	7969	6438	7157	2755	2599	4739	NA	no	DNA_repair	DNA_repair	-0.003461	0.141709	NEUTRAL	ALLEVIATING
PSY3_donor_2	RAD54_recipient_2	35525	14810	14295	9183	11810	24537	19219	22492	9263	9453	15711	NA	no	DNA_repair	DNA_repair	-0.003461	0.141709	NEUTRAL	ALLEVIATING
PSY3_donor_2	RAD55_recipient_1	15696	4097	4185	3003	4059	6759	5313	6455	2910	2789	4344	NA	no	DNA_repair	DNA_repair	-0.0063	0.073991	NEUTRAL	ALLEVIATING
PSY3_donor_2	CSM2_recipient_1	32875	54410	48510	30735	40555	60182	67503	62431	48599	45381	58682	NA	no	DNA_repair	DNA_repair	0.010588	0.115853	NEUTRAL	ALLEVIATING
PSY3_donor_2	RAD57_recipient_1	33721	19453	17827	11099	15103	26235	2025	2960	8105	7209	19240	NA	no	DNA_repair	DNA_repair	-0.031662	0.074994	NEUTRAL	ALLEVIATING
PSY3_donor_2	RAD59_recipient_1	90481	93552	91161	49908	87266	67897	81810	67880	97351	14800	98342	NA	no	DNA_repair	DNA_repair	-0.008418	-0.014876	NEUTRAL	NEUTRAL
PSY3_donor_2	RAD5_recipient_1	27256	20661	19608	6810	900	24283	17803	19674	19015	20912	17318	664326	no	DNA_repair	DNA_repair	-0.047156	0.031883	AGGRAVATING	ALLEVIATING
PSY3_donor_2	RAD5_recipient_2	79892	51789	47165	18385	2315	59889	49002	53382	55199	56734	48539	664326	no	DNA_repair	DNA_repair	-0.047156	0.031883	AGGRAVATING	ALLEVIATING
PSY3_donor_2	RAD61_recipient_1	26052	22634	22107	14166	18808	22893	29380	14870	28078	0	22905	NA	no	DNA_repair	DNA_repair	-0.003203	0.005985	NEUTRAL	NEUTRAL
PSY3_donor_2	RTT101_recipient_1	14801	4042	3872	2260	2640	9850	12032	8426	4581	1843	5949	NA	no	DNA_repair	DNA_repair	-0.01921	0.00427	NEUTRAL	NEUTRAL
PSY3_donor_2	RTT101_recipient_2	11555	3882	3777	1935	3025	6347	6675	6014	2674	0	5605	NA	no	DNA_repair	DNA_repair	-0.01921	0.00427	NEUTRAL	NEUTRAL
PSY3_donor_2	RTT107_recipient_1	11287	9250	8945	460	8440	11683	14302	514	5172	2738	9843	NA	no	DNA_repair	DNA_repair	-0.025183	-0.099275	NEUTRAL	AGGRAVATING
PSY3_donor_2	SGS1_recipient_1	38417	30923	32616	17289	25679	33666	37827	24637	25368	9072	25853	NA	no	DNA_repair	DNA_repair	0.11078	0.210915	ALLEVIATING	ALLEVIATING
PSY3_donor_2	SHU1_recipient_1	40405	58835	61680	35185	42915	73749	72431	70703	61559	57955	63748	NA	no	DNA_repair	DNA_repair	-0.024425	0.095097	NEUTRAL	ALLEVIATING
PSY3_donor_2	CSM2_recipient_2	56692	125700	114700	59925	105715	96791	116498	118832	118493	100407	126303	NA	no	DNA_repair	DNA_repair	0.010588	0.115853	NEUTRAL	ALLEVIATING
PSY3_donor_2	SHU1_recipient_2	32964	53465	57850	32460	46765	61439	69600	62598	52811	51236	52674	NA	no	DNA_repair	DNA_repair	-0.024425	0.095097	NEUTRAL	ALLEVIATING
PSY3_donor_2	SHU2_recipient_1	51942	46390	41590	33245	42510	51387	62699	56227	57307	56987	51051	NA	no	DNA_repair	DNA_repair	-0.006561	0.106808	NEUTRAL	ALLEVIATING
PSY3_donor_2	SHU2_recipient_2	71283	87975	100360	65980	93010	95754	99218	95135	100601	89889	113972	NA	no	DNA_repair	DNA_repair	-0.006561	0.106808	NEUTRAL	ALLEVIATING
PSY3_donor_2	SLX4_recipient_1	58976	64840	61635	13670	32465	13366	9227	39308	53268	33460	55723	457299	no	DNA_repair	DNA_repair	-0.012712	-0.115031	NEUTRAL	AGGRAVATING
PSY3_donor_2	SRS2_recipient_1	36040	36524	36401	24445	32414	33844	41622	22726	35388	16090	34008	NA	no	DNA_repair	DNA_repair	0.013633	0.097493	NEUTRAL	ALLEVIATING
PSY3_donor_2	SRS2_recipient_2	52265	57444	56953	36787	50111	47451	62467	34807	59003	26524	55213	NA	no	DNA_repair	DNA_repair	0.013633	0.097493	NEUTRAL	ALLEVIATING
PSY3_donor_2	YBR259W_recipient_1	102420	123108	115045	119585	131383	99056	107592	109602	121566	119497	115159	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_2	YCL047C_recipient_1	34182	18918	18237	15650	18169	19220	20448	17447	22539	24920	20998	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_2	YDL027C_recipient_1	43776	41946	39502	32707	42192	48767	50805	43697	45417	63949	43534	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_2	YDL027C_recipient_2	77645	83993	79082	66491	85971	57467	66712	57967	83655	78247	76770	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_2	CSM3_recipient_1	39245	16245	14571	11296	11706	26963	20902	21857	17553	9212	17272	NA	no	DNA_repair	DNA_repair	-0.009143	0.031175	NEUTRAL	NEUTRAL
PSY3_donor_2	YFR057W_recipient_1	92596	82442	81741	71471	89576	58177	74586	67023	87405	100055	78700	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_2	YKR011C_recipient_1	43508	52590	50740	51664	58459	45981	52582	46683	48538	60674	45226	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_2	YKR011C_recipient_2	39285	41550	39662	35776	43159	36999	41344	33234	46347	52956	41110	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_2	YLR179C_recipient_1	35453	56756	58939	42880	63621	39396	38409	44160	56972	56600	52278	358113	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_2	YLR179C_recipient_2	50290	58798	53457	44805	55417	45536	49256	48475	56257	59306	54277	358113	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_2	YLR356W_recipient_1	84338	36943	16400	14595	41153	28090	23483	27903	42686	41309	42029	31912	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_2	YLR356W_recipient_2	57749	8310	8270	7845	18051	8967	1766	7514	11521	10509	10914	31912	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_2	CSM3_recipient_2	7803	3336	3047	2650	3442	3917	3592	3360	2866	1261	3155	NA	no	DNA_repair	DNA_repair	-0.009143	0.031175	NEUTRAL	NEUTRAL
PSY3_donor_2	FLO8_recipient_1	38077	37490	37000	30015	39367	38545	40275	35786	41864	49035	39160	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_2	FLO8_recipient_2	27784	42571	41715	35004	46918	24675	33505	33191	36023	37010	35562	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
PSY3_donor_2	GAL2_recipient_2	41327	55248	53398	43513	59345	31576	49898	38173	52293	61361	49493	580890	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	APT2_recipient_1	2100	1128	1021	859	1030	2304	1438	1840	931	995	1161	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	GAL2_recipient_1	1225	932	874	772	855	1579	1162	1460	827	878	988	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	HO_recipient_1	2170	1909	1659	1610	1751	3003	2914	3020	1612	1572	1894	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	HO_recipient_2	2390	2378	2187	1919	2267	3862	3270	3660	2047	2273	2635	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	MAG1_recipient_1	245	120	100	5	150	252	222	248	117	114	164	103964	no	DNA_repair	DNA_repair	0.009276	-0.184353	NEUTRAL	AGGRAVATING
RAD51_donor_1	MAL13_recipient_1	1580	1148	997	802	1057	2029	1519	1777	1045	1111	1248	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	MMS1_recipient_1	435	120	95	30	168	447	235	351	156	178	92	NA	no	DNA_repair	DNA_repair	-0.029456	-0.053317	NEUTRAL	NEUTRAL
RAD51_donor_1	MMS4_recipient_1	675	415	402	315	424	681	522	622	351	359	426	NA	no	DNA_repair	DNA_repair	-0.007728	-0.011084	NEUTRAL	NEUTRAL
RAD51_donor_1	MPH1_recipient_1	270	87	154	151	100	42	43	196	14	99	164	NA	no	DNA_repair	DNA_repair	-0.035461	0.027277	AGGRAVATING	ALLEVIATING
RAD51_donor_1	MUS81_recipient_1	225	114	119	92	108	233	168	225	88	87	122	NA	no	DNA_repair	DNA_repair	-0.015306	-0.039076	NEUTRAL	NEUTRAL
RAD51_donor_1	NGL3_recipient_1	9195	7098	7087	5913	7966	10237	7932	9818	6328	6436	7334	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	CLA4_recipient_1	705	293	285	20	288	574	431	529	265	293	306	NA	no	DNA_repair	DNA_repair	0.007916	-0.221307	NEUTRAL	AGGRAVATING
RAD51_donor_1	NGL3_recipient_2	1760	1540	1424	1514	1713	2100	1889	2352	1309	1331	1568	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	PSY3_recipient_1	1370	1294	1074	793	1039	1851	1511	1857	1126	1110	1259	NA	no	DNA_repair	DNA_repair	-0.053323	0.014382	NEUTRAL	NEUTRAL
RAD51_donor_1	PSY3_recipient_2	5300	2994	2589	2022	2454	4585	3829	4550	2542	2584	3245	NA	no	DNA_repair	DNA_repair	-0.053323	0.014382	NEUTRAL	NEUTRAL
RAD51_donor_1	RAD18_recipient_1	320	114	91	64	82	191	140	281	85	87	156	NA	no	DNA_repair	DNA_repair	-0.050776	0.023324	AGGRAVATING	ALLEVIATING
RAD51_donor_1	RAD18_recipient_2	800	419	372	215	209	843	563	670	398	398	427	NA	no	DNA_repair	DNA_repair	-0.050776	0.023324	AGGRAVATING	ALLEVIATING
RAD51_donor_1	RAD51_recipient_1	220	1	1	1	1	2	2	2	2	2	2	0	YES	DNA_repair	DNA_repair	NA	NA	NA	NA
RAD51_donor_1	RAD52_recipient_1	170	125	86	55	73	256	169	225	85	107	128	NA	no	DNA_repair	DNA_repair	0.097295	0.129464	ALLEVIATING	ALLEVIATING
RAD51_donor_1	RAD54_recipient_1	235	141	131	133	127	74	349	370	96	132	139	NA	no	DNA_repair	DNA_repair	0.093879	0.23091	ALLEVIATING	ALLEVIATING
RAD51_donor_1	RAD54_recipient_2	1045	820	816	504	639	461	1000	1220	635	693	799	NA	no	DNA_repair	DNA_repair	0.093879	0.23091	ALLEVIATING	ALLEVIATING
RAD51_donor_1	RAD55_recipient_1	660	251	299	252	317	426	344	385	190	208	240	NA	no	DNA_repair	DNA_repair	0.074524	0.170775	ALLEVIATING	ALLEVIATING
RAD51_donor_1	CSM2_recipient_1	780	620	585	468	553	1128	998	1214	538	569	628	NA	no	DNA_repair	DNA_repair	-0.039356	0.05057	AGGRAVATING	ALLEVIATING
RAD51_donor_1	RAD57_recipient_1	640	515	490	261	422	799	664	718	335	439	412	NA	no	DNA_repair	DNA_repair	0.060628	0.177705	ALLEVIATING	ALLEVIATING
RAD51_donor_1	RAD59_recipient_1	2705	2074	1940	1417	1759	3160	2636	3249	1708	1738	2142	NA	no	DNA_repair	DNA_repair	-0.007629	0.060943	NEUTRAL	ALLEVIATING
RAD51_donor_1	RAD5_recipient_1	540	15	15	193	159	173	50	34	50	10	42	NA	no	DNA_repair	DNA_repair	-0.150437	0.036914	AGGRAVATING	ALLEVIATING
RAD51_donor_1	RAD5_recipient_2	2965	75	60	940	771	472	179	147	165	82	204	NA	no	DNA_repair	DNA_repair	-0.150437	0.036914	AGGRAVATING	ALLEVIATING
RAD51_donor_1	RAD61_recipient_1	390	141	236	133	136	415	225	488	125	114	70	NA	no	DNA_repair	DNA_repair	0.013541	0.007331	NEUTRAL	NEUTRAL
RAD51_donor_1	RTT101_recipient_1	395	87	77	10	36	258	258	237	91	101	77	NA	no	DNA_repair	DNA_repair	-0.030037	-0.053213	NEUTRAL	NEUTRAL
RAD51_donor_1	RTT101_recipient_2	390	96	86	5	104	244	213	156	80	82	143	NA	no	DNA_repair	DNA_repair	-0.030037	-0.053213	NEUTRAL	NEUTRAL
RAD51_donor_1	RTT107_recipient_1	420	35	35	40	240	73	468	509	103	121	41	NA	no	DNA_repair	DNA_repair	-0.072994	-0.144334	AGGRAVATING	AGGRAVATING
RAD51_donor_1	SGS1_recipient_1	1050	529	639	403	549	1041	867	862	499	551	576	NA	no	DNA_repair	DNA_repair	0.067819	0.086282	ALLEVIATING	ALLEVIATING
RAD51_donor_1	SHU1_recipient_1	980	784	657	591	644	1200	1056	1142	654	651	804	NA	no	DNA_repair	DNA_repair	-0.032974	0.042974	NEUTRAL	NEUTRAL
RAD51_donor_1	CSM2_recipient_2	1320	1499	1260	894	1243	1796	1670	1932	1275	1282	1566	NA	no	DNA_repair	DNA_repair	-0.039356	0.05057	AGGRAVATING	ALLEVIATING
RAD51_donor_1	SHU1_recipient_2	875	670	462	458	617	1159	915	1053	551	629	636	NA	no	DNA_repair	DNA_repair	-0.032974	0.042974	NEUTRAL	NEUTRAL
RAD51_donor_1	SHU2_recipient_1	2610	1631	1378	1109	1420	2633	2097	2707	1350	1346	1628	NA	no	DNA_repair	DNA_repair	-0.021555	0.045421	NEUTRAL	ALLEVIATING
RAD51_donor_1	SHU2_recipient_2	2100	1326	1274	1009	1270	2382	1811	2380	1189	1202	1578	NA	no	DNA_repair	DNA_repair	-0.021555	0.045421	NEUTRAL	ALLEVIATING
RAD51_donor_1	SLX4_recipient_1	1830	1335	1038	115	1116	2804	1987	2477	871	950	1326	NA	no	DNA_repair	DNA_repair	-0.007154	-0.149762	NEUTRAL	AGGRAVATING
RAD51_donor_1	SRS2_recipient_1	830	574	540	417	444	1036	950	893	575	527	631	NA	no	DNA_repair	DNA_repair	0.015776	0.039516	NEUTRAL	NEUTRAL
RAD51_donor_1	SRS2_recipient_2	1180	898	861	605	821	1767	1497	1533	799	866	1040	NA	no	DNA_repair	DNA_repair	0.015776	0.039516	NEUTRAL	NEUTRAL
RAD51_donor_1	YBR259W_recipient_1	3310	3006	2834	2498	2940	4233	3560	4331	2659	2706	3072	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	YCL047C_recipient_1	1030	451	449	403	458	871	653	783	394	422	503	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	YDL027C_recipient_1	1415	854	834	730	798	1598	1189	1422	743	817	923	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	YDL027C_recipient_2	2415	1695	1691	1583	1742	3100	2245	2714	1461	1517	1729	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	CSM3_recipient_1	560	201	199	133	118	406	242	405	173	181	209	NA	no	DNA_repair	DNA_repair	-0.048842	0.016058	AGGRAVATING	NEUTRAL
RAD51_donor_1	YFR057W_recipient_1	2895	2013	2014	1749	2005	3426	2770	3462	1665	1803	2134	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	YKR011C_recipient_1	1200	1284	1093	1120	1308	2020	1764	1955	1119	1128	1406	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	YKR011C_recipient_2	1340	1015	977	875	966	1887	1440	1700	857	879	1087	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	YLR179C_recipient_1	1085	1320	1362	1116	1363	2043	1529	2060	1118	1156	1365	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	YLR179C_recipient_2	1800	1513	1397	1273	1347	2624	1960	2532	1240	1309	1603	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	YLR356W_recipient_1	2820	2028	1641	1823	2255	2790	2449	3368	1469	1559	1994	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	YLR356W_recipient_2	1870	1002	902	844	897	1806	1133	1655	858	858	1089	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
RAD51_donor_1	CSM3_recipient_2	205	91	27	60	27	193	141	205	93	125	115	NA	no	DNA_repair	DNA_repair	-0.048842	0.016058	AGGRAVATING	NEUTRAL
